county,cat_name,sales,bottles_sold,volume_sold,pack_size,bottle_vol
johnson,vodka,286.08,48,48.0,12,1000
johnson,vodka,287.52,12,12.0,12,1000
johnson,vodka,297.0,12,12.0,12,1000
johnson,vodka,297.12,24,18.0,12,750
johnson,vodka,308.76,12,21.0,6,1750
johnson,vodka,311.4,30,52.5,6,1750
johnson,vodka,318.78,6,10.5,6,1750
johnson,vodka,322.56,48,36.0,12,750
johnson,vodka,322.8,30,52.5,6,1750
johnson,vodka,332.88,12,9.0,12,750
johnson,vodka,337.5,18,13.5,6,750
johnson,vodka,340.2,36,27.0,12,750
johnson,vodka,342.0,12,21.0,6,1750
johnson,vodka,347.04,24,18.0,12,750
johnson,vodka,359.88,12,21.0,6,1750
johnson,vodka,360.0,48,9.6,24,200
johnson,vodka,387.36,36,63.0,6,1750
johnson,vodka,393.75,21,15.75,6,750
johnson,vodka,396.0,24,18.0,12,750
johnson,vodka,398.34,18,31.5,6,1750
johnson,vodka,403.2,60,45.0,12,750
johnson,vodka,405.0,12,12.0,6,1000
johnson,vodka,413.76,24,18.0,12,750
johnson,vodka,445.68,36,27.0,12,750
johnson,vodka,450.0,24,18.0,6,750
johnson,vodka,451.92,42,73.5,6,1750
johnson,vodka,456.24,24,24.0,12,1000
johnson,vodka,513.0,18,31.5,6,1750
johnson,vodka,516.48,48,84.0,6,1750
johnson,vodka,520.8,84,84.0,12,1000
johnson,vodka,537.84,36,27.0,12,750
johnson,vodka,539.76,24,24.0,12,1000
johnson,vodka,594.0,24,24.0,12,1000
johnson,vodka,594.24,48,36.0,12,750
johnson,vodka,616.2,60,105.0,6,1750
johnson,vodka,645.6,60,105.0,6,1750
johnson,vodka,663.9,30,52.5,6,1750
johnson,vodka,684.0,24,42.0,6,1750
johnson,vodka,742.8,60,45.0,12,750
johnson,vodka,756.0,72,54.0,12,750
johnson,vodka,809.64,36,36.0,12,1000
johnson,vodka,811.2,60,45.0,12,750
johnson,vodka,882.0,84,63.0,12,750
johnson,vodka,891.36,72,54.0,12,750
johnson,vodka,899.7,30,52.5,6,1750
johnson,vodka,912.48,48,48.0,12,1000
johnson,vodka,1125.0,60,45.0,6,750
johnson,vodka,1140.6,60,60.0,12,1000
johnson,vodka,1214.64,84,63.0,12,750
johnson,vodka,1337.04,108,81.0,12,750
johnson,vodka,1710.0,60,105.0,6,1750
johnson,vodka,1735.2,120,90.0,12,750
johnson,vodka,1824.96,96,96.0,12,1000
johnson,vodka,1912.5,102,76.5,6,750
johnson,vodka,2968.68,132,132.0,12,1000
johnson,vodka,3420.0,120,210.0,6,1750
johnson,vodka,4562.4,240,240.0,12,1000
johnson,vodka,4947.0,300,525.0,6,1750
johnson,vodka,5006.4,840,840.0,12,1000
johnson,vodka,5326.98,282,493.5,6,1750
johnson,vodka,5667.0,300,525.0,6,1750
johnson,vodka,5985.0,210,367.5,6,1750
johnson,vodka,21708.0,1620,2835.0,6,1750
johnson,whiskie,3.14,1,0.38,24,375
johnson,whiskie,4.61,1,0.38,24,375
johnson,whiskie,4.73,1,0.38,24,375
johnson,whiskie,5.25,1,0.2,48,200
johnson,whiskie,5.25,1,0.75,12,750
johnson,whiskie,6.0,1,0.75,12,750
johnson,whiskie,6.15,1,0.75,12,750
johnson,whiskie,6.16,2,0.75,24,375
johnson,whiskie,6.35,1,0.2,48,200
johnson,whiskie,6.51,1,0.75,12,750
johnson,whiskie,6.6,1,0.5,12,500
johnson,whiskie,7.08,1,0.2,44,200
johnson,whiskie,7.47,1,1.0,12,1000
johnson,whiskie,7.7,1,0.75,12,750
johnson,whiskie,7.85,1,0.75,12,750
johnson,whiskie,7.88,4,0.8,48,200
johnson,whiskie,8.1,1,0.5,12,500
johnson,whiskie,8.16,1,0.75,12,750
johnson,whiskie,8.25,1,0.75,12,750
johnson,whiskie,8.61,1,0.75,12,750
johnson,whiskie,8.7,1,0.6,5,600
johnson,whiskie,8.97,3,0.6,48,200
johnson,whiskie,9.0,1,0.6,5,600
johnson,whiskie,9.22,2,0.75,24,375
johnson,whiskie,9.24,3,1.12,24,375
johnson,whiskie,9.36,4,0.8,48,200
johnson,whiskie,9.46,2,0.75,24,375
johnson,whiskie,9.57,1,0.75,12,750
johnson,whiskie,10.11,1,0.38,24,375
johnson,whiskie,10.13,1,0.75,12,750
johnson,whiskie,10.2,1,0.6,10,600
johnson,whiskie,10.5,1,0.75,12,750
johnson,whiskie,10.5,2,1.5,12,750
johnson,whiskie,10.53,1,0.75,12,750
johnson,whiskie,10.76,1,1.0,12,1000
johnson,whiskie,11.03,1,0.3,10,300
johnson,whiskie,11.25,1,0.38,24,375
johnson,whiskie,11.28,6,0.6,48,100
johnson,whiskie,11.43,1,1.75,6,1750
johnson,whiskie,11.61,1,0.75,12,750
johnson,whiskie,11.82,6,1.2,48,200
johnson,whiskie,11.96,4,0.8,48,200
johnson,whiskie,12.0,1,0.38,24,375
johnson,whiskie,12.0,1,0.75,12,750
johnson,whiskie,12.0,1,1.0,12,1000
johnson,whiskie,12.3,2,1.5,12,750
johnson,whiskie,12.32,4,1.5,24,375
johnson,whiskie,12.51,1,1.75,6,1750
johnson,whiskie,12.56,4,1.5,24,375
johnson,whiskie,12.7,2,0.4,48,200
johnson,whiskie,12.75,1,0.75,12,750
johnson,whiskie,13.02,2,1.5,12,750
johnson,whiskie,13.2,2,2.0,12,1000
johnson,whiskie,13.36,2,0.75,24,375
johnson,whiskie,13.59,1,0.5,12,500
johnson,whiskie,13.79,7,1.4,48,200
johnson,whiskie,13.83,3,1.12,24,375
johnson,whiskie,14.25,1,1.75,6,1750
johnson,whiskie,14.28,1,0.75,12,750
johnson,whiskie,14.57,1,1.0,12,1000
johnson,whiskie,15.0,1,0.75,6,750
johnson,whiskie,15.0,1,0.75,12,750
johnson,whiskie,15.0,2,2.0,12,1000
johnson,whiskie,15.0,5,0.5,48,100
johnson,whiskie,15.4,2,1.5,12,750
johnson,whiskie,15.68,1,1.75,6,1750
johnson,whiskie,15.74,1,0.75,12,750
johnson,whiskie,15.75,1,0.75,12,750
johnson,whiskie,15.75,3,0.6,48,200
johnson,whiskie,15.75,3,1.12,24,375
johnson,whiskie,15.75,3,2.25,12,750
johnson,whiskie,16.2,2,1.0,12,500
johnson,whiskie,16.22,1,0.75,12,750
johnson,whiskie,16.5,1,1.75,6,1750
johnson,whiskie,16.5,2,0.75,24,375
johnson,whiskie,16.59,1,1.75,6,1750
johnson,whiskie,16.76,1,0.75,12,750
johnson,whiskie,16.77,1,1.75,6,1750
johnson,whiskie,17.25,1,0.75,12,750
johnson,whiskie,17.82,1,0.6,10,600
johnson,whiskie,17.94,6,1.2,48,200
johnson,whiskie,18.0,1,0.75,6,750
johnson,whiskie,18.0,2,1.2,5,600
johnson,whiskie,18.0,3,2.25,12,750
johnson,whiskie,18.0,6,0.6,48,100
johnson,whiskie,18.05,1,0.75,12,750
johnson,whiskie,18.44,4,1.5,24,375
johnson,whiskie,18.52,2,1.0,12,500
johnson,whiskie,18.68,1,0.5,12,500
johnson,whiskie,18.74,1,1.75,6,1750
johnson,whiskie,18.8,10,1.0,48,100
johnson,whiskie,19.53,3,2.25,12,750
johnson,whiskie,20.22,2,0.75,24,375
johnson,whiskie,20.25,1,0.75,12,750
johnson,whiskie,20.26,2,1.5,12,750
johnson,whiskie,20.4,2,1.2,10,600
johnson,whiskie,20.63,1,0.75,12,750
johnson,whiskie,20.85,1,0.75,12,750
johnson,whiskie,20.93,7,1.4,48,200
johnson,whiskie,21.0,1,0.75,12,750
johnson,whiskie,21.0,2,1.5,12,750
johnson,whiskie,21.0,4,0.8,48,200
johnson,whiskie,21.0,4,1.5,24,375
johnson,whiskie,21.06,9,1.8,48,200
johnson,whiskie,21.24,3,0.6,44,200
johnson,whiskie,21.75,1,1.75,6,1750
johnson,whiskie,22.04,1,0.75,12,750
johnson,whiskie,22.06,2,0.6,10,300
johnson,whiskie,22.49,1,0.75,12,750
johnson,whiskie,22.5,1,0.75,6,750
johnson,whiskie,22.5,1,0.75,12,750
johnson,whiskie,22.5,2,0.75,24,375
johnson,whiskie,22.5,2,1.5,12,750
johnson,whiskie,22.5,3,2.25,12,750
johnson,whiskie,22.56,12,1.2,48,100
johnson,whiskie,22.86,2,3.5,6,1750
johnson,whiskie,23.05,5,1.88,24,375
johnson,whiskie,23.25,1,1.75,6,1750
johnson,whiskie,23.36,1,0.75,12,750
johnson,whiskie,23.39,1,0.75,12,750
johnson,whiskie,23.55,3,2.25,12,750
johnson,whiskie,23.64,12,2.4,48,200
johnson,whiskie,24.0,2,0.75,24,375
johnson,whiskie,24.0,2,1.5,12,750
johnson,whiskie,24.0,2,3.5,6,1750
johnson,whiskie,24.18,1,0.75,6,750
johnson,whiskie,24.3,3,1.5,12,500
johnson,whiskie,24.48,3,2.25,12,750
johnson,whiskie,24.75,3,1.12,24,375
johnson,whiskie,24.75,3,2.25,12,750
johnson,whiskie,25.02,2,3.5,6,1750
johnson,whiskie,25.41,1,0.75,6,750
johnson,whiskie,25.5,1,0.75,12,750
johnson,whiskie,25.5,2,0.75,12,375
johnson,whiskie,25.74,1,0.75,6,750
johnson,whiskie,26.24,1,0.75,12,750
johnson,whiskie,26.25,1,0.75,6,750
johnson,whiskie,26.25,1,0.75,12,750
johnson,whiskie,26.25,1,1.0,12,1000
johnson,whiskie,26.72,4,1.5,24,375
johnson,whiskie,27.14,1,0.75,6,750
johnson,whiskie,27.18,2,1.0,12,500
johnson,whiskie,27.66,6,2.25,24,375
johnson,whiskie,27.72,3,2.25,12,750
johnson,whiskie,28.08,12,2.4,48,200
johnson,whiskie,28.32,4,0.8,44,200
johnson,whiskie,28.34,1,1.0,12,1000
johnson,whiskie,28.47,1,1.0,12,1000
johnson,whiskie,28.5,2,3.5,6,1750
johnson,whiskie,28.56,2,1.5,12,750
johnson,whiskie,29.25,3,1.12,12,375
johnson,whiskie,29.85,3,3.0,12,1000
johnson,whiskie,29.91,1,0.75,6,750
johnson,whiskie,30.0,1,0.75,6,750
johnson,whiskie,30.0,2,1.5,6,750
johnson,whiskie,30.0,2,1.5,12,750
johnson,whiskie,30.0,4,0.8,24,200
johnson,whiskie,30.33,3,1.12,24,375
johnson,whiskie,30.39,3,2.25,12,750
johnson,whiskie,30.6,3,1.8,10,600
johnson,whiskie,31.35,1,0.75,12,750
johnson,whiskie,31.36,2,3.5,6,1750
johnson,whiskie,31.4,4,3.0,12,750
johnson,whiskie,31.48,2,1.5,12,750
johnson,whiskie,31.49,1,0.75,6,750
johnson,whiskie,31.49,1,1.75,6,1750
johnson,whiskie,31.5,1,0.75,6,750
johnson,whiskie,31.5,1,1.0,6,1000
johnson,whiskie,31.5,2,1.5,12,750
johnson,whiskie,31.5,3,2.25,12,750
johnson,whiskie,31.5,6,1.2,48,200
johnson,whiskie,31.5,6,2.25,24,375
johnson,whiskie,32.76,2,1.5,12,750
johnson,whiskie,33.0,4,1.5,24,375
johnson,whiskie,33.06,1,1.0,12,1000
johnson,whiskie,33.09,3,0.9,10,300
johnson,whiskie,33.52,2,1.5,12,750
johnson,whiskie,33.72,3,1.12,12,375
johnson,whiskie,33.74,1,0.75,6,750
johnson,whiskie,33.75,3,1.12,24,375
johnson,whiskie,34.2,2,1.5,12,750
johnson,whiskie,34.29,3,5.25,6,1750
johnson,whiskie,34.83,3,2.25,12,750
johnson,whiskie,35.4,5,1.0,44,200
johnson,whiskie,35.64,2,1.2,10,600
johnson,whiskie,35.73,3,2.25,12,750
johnson,whiskie,35.88,2,3.5,6,1750
johnson,whiskie,36.0,3,1.12,24,375
johnson,whiskie,36.0,3,2.25,12,750
johnson,whiskie,36.1,2,1.5,12,750
johnson,whiskie,36.88,8,3.0,24,375
johnson,whiskie,36.9,6,4.5,12,750
johnson,whiskie,37.01,1,1.0,6,1000
johnson,whiskie,37.36,2,1.0,12,500
johnson,whiskie,37.44,1,0.75,6,750
johnson,whiskie,37.49,1,0.75,6,750
johnson,whiskie,37.5,1,1.75,6,1750
johnson,whiskie,37.5,5,1.0,24,200
johnson,whiskie,37.53,3,5.25,6,1750
johnson,whiskie,37.56,1,0.75,12,750
johnson,whiskie,39.25,5,3.75,12,750
johnson,whiskie,39.3,2,1.5,12,750
johnson,whiskie,39.74,1,0.75,6,750
johnson,whiskie,39.75,1,1.75,6,1750
johnson,whiskie,39.8,4,4.0,12,1000
johnson,whiskie,40.44,4,1.5,24,375
johnson,whiskie,40.5,2,1.5,12,750
johnson,whiskie,40.5,5,2.5,12,500
johnson,whiskie,40.52,4,3.0,12,750
johnson,whiskie,40.77,3,1.5,12,500
johnson,whiskie,40.8,4,2.4,10,600
johnson,whiskie,40.8,5,3.75,12,750
johnson,whiskie,41.61,1,1.0,12,1000
johnson,whiskie,41.7,2,1.5,12,750
johnson,whiskie,42.0,2,1.5,12,750
johnson,whiskie,42.0,4,3.0,12,750
johnson,whiskie,42.48,6,1.2,44,200
johnson,whiskie,43.5,2,1.5,6,750
johnson,whiskie,43.5,5,3.0,5,600
johnson,whiskie,43.68,1,0.75,6,750
johnson,whiskie,43.71,3,3.0,12,1000
johnson,whiskie,44.12,4,1.2,10,300
johnson,whiskie,44.92,2,1.5,12,750
johnson,whiskie,44.98,2,1.5,12,750
johnson,whiskie,45.0,2,1.5,12,750
johnson,whiskie,45.0,3,2.25,12,750
johnson,whiskie,45.0,4,1.5,24,375
johnson,whiskie,45.0,6,6.0,12,1000
johnson,whiskie,45.22,2,1.5,12,750
johnson,whiskie,46.47,1,1.75,6,1750
johnson,whiskie,46.72,2,1.5,12,750
johnson,whiskie,46.78,2,1.5,12,750
johnson,whiskie,47.04,3,5.25,6,1750
johnson,whiskie,47.1,6,4.5,12,750
johnson,whiskie,47.22,3,2.25,12,750
johnson,whiskie,47.25,3,2.25,12,750
johnson,whiskie,47.64,4,3.0,12,750
johnson,whiskie,47.99,1,1.75,6,1750
johnson,whiskie,48.0,4,1.5,24,375
johnson,whiskie,48.66,3,2.25,12,750
johnson,whiskie,48.72,1,0.75,6,750
johnson,whiskie,48.74,1,0.75,6,750
johnson,whiskie,49.52,4,1.5,24,375
johnson,whiskie,49.77,3,5.25,6,1750
johnson,whiskie,50.22,1,0.75,6,750
johnson,whiskie,50.55,5,1.88,24,375
johnson,whiskie,50.82,2,1.5,6,750
johnson,whiskie,51.3,2,2.0,12,1000
johnson,whiskie,52.5,2,1.5,6,750
johnson,whiskie,52.5,2,1.5,12,750
johnson,whiskie,52.5,5,3.75,12,750
johnson,whiskie,53.96,4,1.5,12,375
johnson,whiskie,54.15,3,2.25,12,750
johnson,whiskie,54.3,2,1.5,6,750
johnson,whiskie,54.36,4,2.0,12,500
johnson,whiskie,54.56,4,3.0,12,750
johnson,whiskie,55.14,3,2.25,12,750
johnson,whiskie,55.32,12,4.5,24,375
johnson,whiskie,56.04,3,1.5,12,500
johnson,whiskie,56.22,3,2.25,12,750
johnson,whiskie,56.25,5,1.88,24,375
johnson,whiskie,56.68,2,2.0,12,1000
johnson,whiskie,56.7,7,3.5,12,500
johnson,whiskie,56.94,2,2.0,12,1000
johnson,whiskie,57.15,9,1.8,48,200
johnson,whiskie,57.42,6,4.5,12,750
johnson,whiskie,59.02,2,1.5,6,750
johnson,whiskie,59.06,1,0.75,6,750
johnson,whiskie,59.24,1,0.75,6,750
johnson,whiskie,60.0,2,1.5,6,750
johnson,whiskie,60.75,3,2.25,12,750
johnson,whiskie,60.78,6,4.5,12,750
johnson,whiskie,61.5,1,0.75,6,750
johnson,whiskie,62.25,3,2.25,6,750
johnson,whiskie,62.96,4,3.0,12,750
johnson,whiskie,62.98,2,1.5,12,750
johnson,whiskie,62.98,2,3.5,6,1750
johnson,whiskie,63.0,2,1.5,6,750
johnson,whiskie,63.0,3,2.25,12,750
johnson,whiskie,63.0,4,3.0,12,750
johnson,whiskie,63.0,12,9.0,12,750
johnson,whiskie,63.75,5,1.88,12,375
johnson,whiskie,65.25,3,5.25,6,1750
johnson,whiskie,66.0,6,10.5,6,1750
johnson,whiskie,66.12,2,2.0,12,1000
johnson,whiskie,66.92,1,0.75,6,750
johnson,whiskie,67.47,3,2.25,12,750
johnson,whiskie,67.48,2,1.5,6,750
johnson,whiskie,67.5,3,2.25,12,750
johnson,whiskie,67.5,6,2.25,24,375
johnson,whiskie,68.28,3,2.25,6,750
johnson,whiskie,68.58,6,10.5,6,1750
johnson,whiskie,69.0,4,1.5,24,375
johnson,whiskie,69.66,6,4.5,12,750
johnson,whiskie,70.08,3,2.25,12,750
johnson,whiskie,70.17,3,2.25,12,750
johnson,whiskie,70.48,2,1.5,6,750
johnson,whiskie,70.86,2,1.5,6,750
johnson,whiskie,72.0,6,2.25,24,375
johnson,whiskie,72.0,6,10.5,6,1750
johnson,whiskie,72.54,3,2.25,6,750
johnson,whiskie,73.5,7,5.25,12,750
johnson,whiskie,73.8,12,9.0,12,750
johnson,whiskie,73.92,24,9.0,24,375
johnson,whiskie,74.22,3,3.0,12,1000
johnson,whiskie,74.96,4,3.0,12,750
johnson,whiskie,74.98,2,1.5,12,750
johnson,whiskie,75.06,6,10.5,6,1750
johnson,whiskie,75.36,24,9.0,24,375
johnson,whiskie,75.48,12,12.0,12,1000
johnson,whiskie,75.96,12,9.0,12,750
johnson,whiskie,76.68,12,9.0,12,750
johnson,whiskie,78.12,12,9.0,12,750
johnson,whiskie,78.4,5,8.75,6,1750
johnson,whiskie,78.5,10,7.5,12,750
johnson,whiskie,78.7,5,3.75,12,750
johnson,whiskie,78.75,3,2.25,12,750
johnson,whiskie,79.08,12,12.0,12,1000
johnson,whiskie,79.2,12,12.0,12,1000
johnson,whiskie,80.02,2,1.5,6,750
johnson,whiskie,81.0,4,3.0,12,750
johnson,whiskie,81.0,6,10.5,6,1750
johnson,whiskie,81.0,10,5.0,12,500
johnson,whiskie,81.42,3,2.25,6,750
johnson,whiskie,81.45,3,2.25,6,750
johnson,whiskie,82.26,6,10.5,6,1750
johnson,whiskie,83.16,6,10.5,6,1750
johnson,whiskie,83.22,2,2.0,12,1000
johnson,whiskie,83.8,5,3.75,12,750
johnson,whiskie,85.02,3,3.0,12,1000
johnson,whiskie,85.41,3,3.0,12,1000
johnson,whiskie,85.5,6,10.5,6,1750
johnson,whiskie,86.4,12,9.0,12,750
johnson,whiskie,87.0,4,3.0,6,750
johnson,whiskie,88.92,12,12.0,12,1000
johnson,whiskie,89.25,7,2.62,12,375
johnson,whiskie,89.64,12,12.0,12,1000
johnson,whiskie,89.73,3,2.25,6,750
johnson,whiskie,89.76,6,10.5,6,1750
johnson,whiskie,89.84,4,3.0,12,750
johnson,whiskie,89.96,4,3.0,12,750
johnson,whiskie,90.0,1,0.75,6,750
johnson,whiskie,90.0,3,2.25,12,750
johnson,whiskie,90.0,6,4.5,6,750
johnson,whiskie,90.0,6,10.5,6,1750
johnson,whiskie,90.0,8,3.0,24,375
johnson,whiskie,90.0,12,9.0,12,750
johnson,whiskie,90.0,12,12.0,12,1000
johnson,whiskie,92.4,12,9.0,12,750
johnson,whiskie,93.56,4,3.0,12,750
johnson,whiskie,94.05,3,2.25,12,750
johnson,whiskie,94.08,6,10.5,6,1750
johnson,whiskie,94.2,12,9.0,12,750
johnson,whiskie,94.44,6,4.5,12,750
johnson,whiskie,94.44,6,10.5,6,1750
johnson,whiskie,94.47,3,2.25,12,750
johnson,whiskie,94.5,6,10.5,6,1750
johnson,whiskie,94.56,12,12.0,12,1000
johnson,whiskie,94.56,48,9.6,48,200
johnson,whiskie,94.68,6,10.5,6,1750
johnson,whiskie,97.2,12,6.0,12,500
johnson,whiskie,97.44,2,1.5,6,750
johnson,whiskie,97.49,1,0.75,6,750
johnson,whiskie,97.92,12,9.0,12,750
johnson,whiskie,99.0,6,10.5,6,1750
johnson,whiskie,99.0,12,4.5,24,375
johnson,whiskie,99.0,12,9.0,12,750
johnson,whiskie,99.24,12,9.0,12,750
johnson,whiskie,99.54,6,10.5,6,1750
johnson,whiskie,99.74,1,0.75,6,750
johnson,whiskie,100.44,2,1.5,6,750
johnson,whiskie,100.62,6,10.5,6,1750
johnson,whiskie,100.89,3,2.25,6,750
johnson,whiskie,101.28,6,10.5,6,1750
johnson,whiskie,102.0,8,3.0,12,375
johnson,whiskie,102.0,10,6.0,10,600
johnson,whiskie,102.96,4,3.0,6,750
johnson,whiskie,105.0,4,3.0,12,750
johnson,whiskie,106.2,6,10.5,6,1750
johnson,whiskie,106.56,6,10.5,6,1750
johnson,whiskie,107.64,6,10.5,6,1750
johnson,whiskie,108.0,3,2.25,6,750
johnson,whiskie,108.0,6,4.5,6,750
johnson,whiskie,110.3,10,3.0,10,300
johnson,whiskie,110.5,2,3.5,6,1750
johnson,whiskie,110.52,12,12.0,12,1000
johnson,whiskie,110.64,24,9.0,24,375
johnson,whiskie,110.96,4,3.0,12,750
johnson,whiskie,112.44,6,10.5,6,1750
johnson,whiskie,112.47,3,2.25,6,750
johnson,whiskie,112.5,3,2.25,12,750
johnson,whiskie,114.75,3,2.25,6,750
johnson,whiskie,114.84,12,9.0,12,750
johnson,whiskie,116.8,5,3.75,12,750
johnson,whiskie,116.94,6,10.5,6,1750
johnson,whiskie,116.95,5,3.75,12,750
johnson,whiskie,119.4,12,12.0,12,1000
johnson,whiskie,120.0,4,3.0,6,750
johnson,whiskie,121.56,12,9.0,12,750
johnson,whiskie,124.5,6,4.5,6,750
johnson,whiskie,126.0,12,9.0,12,750
johnson,whiskie,126.0,24,9.0,24,375
johnson,whiskie,129.12,12,12.0,12,1000
johnson,whiskie,130.5,6,4.5,6,750
johnson,whiskie,130.5,6,10.5,6,1750
johnson,whiskie,131.25,5,3.75,12,750
johnson,whiskie,133.84,2,1.5,6,750
johnson,whiskie,134.94,6,4.5,12,750
johnson,whiskie,135.36,12,9.0,12,750
johnson,whiskie,136.56,6,4.5,6,750
johnson,whiskie,136.68,12,9.0,12,750
johnson,whiskie,137.16,12,21.0,6,1750
johnson,whiskie,138.06,3,5.25,6,1750
johnson,whiskie,139.26,6,4.5,6,750
johnson,whiskie,139.32,12,9.0,12,750
johnson,whiskie,139.5,6,10.5,6,1750
johnson,whiskie,140.34,6,4.5,12,750
johnson,whiskie,141.66,9,6.75,12,750
johnson,whiskie,141.72,4,3.0,6,750
johnson,whiskie,143.97,3,5.25,6,1750
johnson,whiskie,144.0,6,10.5,6,1750
johnson,whiskie,144.0,12,9.0,12,750
johnson,whiskie,144.0,12,12.0,12,1000
johnson,whiskie,145.08,6,4.5,6,750
johnson,whiskie,148.5,6,10.5,6,1750
johnson,whiskie,150.12,12,21.0,6,1750
johnson,whiskie,153.0,12,4.5,12,375
johnson,whiskie,154.44,6,4.5,6,750
johnson,whiskie,156.75,5,3.75,12,750
johnson,whiskie,157.5,3,2.25,6,750
johnson,whiskie,157.5,6,4.5,6,750
johnson,whiskie,161.88,12,4.5,12,375
johnson,whiskie,162.84,6,4.5,6,750
johnson,whiskie,162.9,6,4.5,6,750
johnson,whiskie,163.08,12,6.0,12,500
johnson,whiskie,163.73,7,5.25,12,750
johnson,whiskie,166.32,12,21.0,6,1750
johnson,whiskie,167.94,6,4.5,6,750
johnson,whiskie,168.06,6,4.5,6,750
johnson,whiskie,171.0,6,4.5,6,750
johnson,whiskie,174.84,12,12.0,12,1000
johnson,whiskie,177.06,6,4.5,6,750
johnson,whiskie,177.18,3,2.25,6,750
johnson,whiskie,178.2,10,6.0,10,600
johnson,whiskie,179.46,6,4.5,6,750
johnson,whiskie,180.0,6,4.5,6,750
johnson,whiskie,180.0,12,9.0,12,750
johnson,whiskie,180.36,12,9.0,12,750
johnson,whiskie,181.56,6,4.5,6,750
johnson,whiskie,182.46,6,10.5,6,1750
johnson,whiskie,188.16,12,21.0,6,1750
johnson,whiskie,188.4,24,18.0,12,750
johnson,whiskie,188.82,12,4.5,12,375
johnson,whiskie,188.88,12,9.0,12,750
johnson,whiskie,188.94,6,4.5,6,750
johnson,whiskie,188.94,6,4.5,12,750
johnson,whiskie,188.94,6,10.5,6,1750
johnson,whiskie,189.0,6,4.5,6,750
johnson,whiskie,189.0,12,9.0,12,750
johnson,whiskie,189.36,12,9.0,12,750
johnson,whiskie,194.4,24,12.0,12,500
johnson,whiskie,194.64,12,9.0,12,750
johnson,whiskie,195.0,1,0.75,6,750
johnson,whiskie,196.56,12,9.0,12,750
johnson,whiskie,197.16,12,4.5,12,375
johnson,whiskie,198.36,6,4.5,6,750
johnson,whiskie,201.12,12,9.0,12,750
johnson,whiskie,202.5,6,10.5,6,1750
johnson,whiskie,212.58,6,4.5,6,750
johnson,whiskie,215.28,12,21.0,6,1750
johnson,whiskie,220.56,12,9.0,12,750
johnson,whiskie,223.92,6,4.5,6,750
johnson,whiskie,226.44,36,36.0,12,1000
johnson,whiskie,226.68,12,12.0,12,1000
johnson,whiskie,229.5,6,4.5,6,750
johnson,whiskie,234.0,12,9.0,12,750
johnson,whiskie,237.6,36,36.0,12,1000
johnson,whiskie,238.44,6,4.5,6,750
johnson,whiskie,238.8,24,24.0,12,1000
johnson,whiskie,243.0,6,10.5,6,1750
johnson,whiskie,243.0,12,9.0,12,750
johnson,whiskie,245.64,6,4.5,6,750
johnson,whiskie,247.5,6,4.5,6,750
johnson,whiskie,247.56,12,9.0,12,750
johnson,whiskie,249.0,12,9.0,6,750
johnson,whiskie,250.2,12,9.0,12,750
johnson,whiskie,252.0,12,9.0,12,750
johnson,whiskie,252.0,24,18.0,12,750
johnson,whiskie,252.0,48,9.6,48,200
johnson,whiskie,261.0,12,21.0,6,1750
johnson,whiskie,262.08,6,4.5,6,750
johnson,whiskie,264.48,12,9.0,12,750
johnson,whiskie,269.52,12,9.0,12,750
johnson,whiskie,269.88,12,9.0,12,750
johnson,whiskie,270.0,12,9.0,12,750
johnson,whiskie,271.32,12,9.0,12,750
johnson,whiskie,276.12,6,10.5,6,1750
johnson,whiskie,278.64,24,18.0,12,750
johnson,whiskie,278.82,6,10.5,6,1750
johnson,whiskie,280.32,12,9.0,12,750
johnson,whiskie,280.68,12,9.0,12,750
johnson,whiskie,282.24,18,31.5,6,1750
johnson,whiskie,287.94,6,10.5,6,1750
johnson,whiskie,288.0,24,9.0,24,375
johnson,whiskie,291.6,36,18.0,12,500
johnson,whiskie,292.47,3,2.25,6,750
johnson,whiskie,292.5,6,10.5,6,1750
johnson,whiskie,299.88,12,12.0,12,1000
johnson,whiskie,304.8,48,9.6,48,200
johnson,whiskie,307.8,12,12.0,12,1000
johnson,whiskie,310.56,12,12.0,12,1000
johnson,whiskie,311.52,44,8.8,44,200
johnson,whiskie,314.82,6,4.5,6,750
johnson,whiskie,314.88,12,9.0,12,750
johnson,whiskie,315.0,12,9.0,12,750
johnson,whiskie,315.0,12,12.0,12,1000
johnson,whiskie,322.92,18,31.5,6,1750
johnson,whiskie,325.8,12,9.0,6,750
johnson,whiskie,332.88,12,9.0,12,750
johnson,whiskie,340.08,12,12.0,12,1000
johnson,whiskie,355.68,48,48.0,12,1000
johnson,whiskie,358.92,12,9.0,6,750
johnson,whiskie,359.64,12,9.0,12,750
johnson,whiskie,359.88,12,12.0,12,1000
johnson,whiskie,360.0,6,4.5,6,750
johnson,whiskie,360.24,12,9.0,12,750
johnson,whiskie,376.32,24,42.0,6,1750
johnson,whiskie,377.76,24,18.0,12,750
johnson,whiskie,377.88,12,9.0,6,750
johnson,whiskie,377.88,12,9.0,12,750
johnson,whiskie,388.8,48,24.0,12,500
johnson,whiskie,396.72,12,12.0,12,1000
johnson,whiskie,404.88,12,9.0,12,750
johnson,whiskie,414.0,12,9.0,12,750
johnson,whiskie,418.5,18,31.5,6,1750
johnson,whiskie,425.16,12,9.0,6,750
johnson,whiskie,430.56,24,42.0,6,1750
johnson,whiskie,470.4,30,52.5,6,1750
